CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
12531;oasis.names.tc.ciq.xsdschema.xal._2.AddressLinesTypeEvoSuiteTest$null;4;1;2;2;2;86;69;17;0;153;276
12598;oasis.names.tc.ciq.xsdschema.xal._2.AdministrativeAreaEvoSuiteTest$null;13;12;6;6;6;92;75;17;0;147;282
12599;oasis.names.tc.ciq.xsdschema.xal._2.BuildingNameTypeEvoSuiteTest$null;5;3;0;0;0;92;75;17;0;147;282
12599;oasis.names.tc.ciq.xsdschema.xal._2.CountryNameEvoSuiteTest$null;5;2;0;0;0;92;75;17;0;147;282
12617;oasis.names.tc.ciq.xsdschema.xal._2.DepartmentEvoSuiteTest$null;7;5;3;3;3;95;78;17;0;144;285
12646;oasis.names.tc.ciq.xsdschema.xal._2.DependentLocalityTypeEvoSuiteTest$null;14;11;3;3;3;98;81;17;0;141;288
12670;oasis.names.tc.ciq.xsdschema.xal._2.FirmTypeEvoSuiteTest$null;8;6;4;4;4;102;85;17;0;137;292
12701;oasis.names.tc.ciq.xsdschema.xal._2.LargeMailUserTypeEvoSuiteTest$null;10;8;4;4;4;106;89;17;0;133;296
12727;oasis.names.tc.ciq.xsdschema.xal._2.LocalityEvoSuiteTest$null;30;10;3;3;3;109;92;17;0;130;299
12741;oasis.names.tc.ciq.xsdschema.xal._2.MailStopTypeEvoSuiteTest$null;9;6;2;2;2;111;94;17;0;128;301
12742;oasis.names.tc.ciq.xsdschema.xal._2.ObjectFactoryEvoSuiteTest$null;54;56;0;0;0;111;94;17;0;128;301
12761;oasis.names.tc.ciq.xsdschema.xal._2.PostBoxEvoSuiteTest$null;13;11;2;2;2;113;96;17;0;126;303
12786;oasis.names.tc.ciq.xsdschema.xal._2.PostOfficeEvoSuiteTest$null;10;8;3;3;3;116;99;17;0;123;306
12885;oasis.names.tc.ciq.xsdschema.xal._2.PostalCodeEvoSuiteTest$null;12;10;6;6;6;122;105;17;0;117;312
12906;oasis.names.tc.ciq.xsdschema.xal._2.PostalRouteTypeEvoSuiteTest$null;8;6;3;3;3;125;108;17;0;114;315
13102;oasis.names.tc.ciq.xsdschema.xal._2.PremiseEvoSuiteTest$null;17;16;16;16;16;141;123;18;0;98;331
13103;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberEvoSuiteTest$null;6;3;0;0;0;141;123;18;0;98;331
13103;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberPrefixEvoSuiteTest$null;5;2;0;0;0;141;123;18;0;98;331
13104;oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumberSuffixEvoSuiteTest$null;5;2;0;0;0;141;123;18;0;98;331
13218;oasis.names.tc.ciq.xsdschema.xal._2.SubPremiseTypeEvoSuiteTest$null;17;16;7;7;7;148;130;18;0;91;338
13382;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareEvoSuiteTest$null;18;19;12;12;12;160;142;18;0;79;350
13383;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareLeadingTypeTypeEvoSuiteTest$null;4;2;0;0;0;160;142;18;0;79;350
13383;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNameTypeEvoSuiteTest$null;5;1;0;0;0;160;142;18;0;79;350
13384;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberEvoSuiteTest$null;5;3;0;0;0;160;142;18;0;79;350
13384;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberPrefixEvoSuiteTest$null;5;1;0;0;0;160;142;18;0;79;350
13384;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberSuffixEvoSuiteTest$null;5;1;0;0;0;160;142;18;0;79;350
13385;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePostDirectionTypeEvoSuiteTest$null;5;1;0;0;0;160;142;18;0;79;350
13385;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfarePreDirectionTypeEvoSuiteTest$null;4;2;0;0;0;160;142;18;0;79;350
13386;oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareTrailingTypeTypeEvoSuiteTest$null;4;1;0;0;0;160;142;18;0;79;350
13397;oasis.names.tc.ciq.xsdschema.xal._2.XALEvoSuiteTest$null;5;2;2;2;2;162;144;18;0;77;352
