CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
1179;com.sap.netweaver.porta.core.snippets.SnippetGetProcessListEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
1179;com.sap.netweaver.porta.core.snippets.SnippetGetSystemNameEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
1180;com.sap.netweaver.porta.core.snippets.SnippetJ2EEGetProcessListEvoSuiteTest$null;8;1;0;0;0;23;13;9;1;35;51
1180;com.sap.netweaver.porta.core.snippets.SnippetPingEvoSuiteTest$null;8;1;0;0;0;23;13;9;1;35;51
1181;com.sap.netweaver.porta.core.snippets.SnippetServerFactoryEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
1182;com.sap.netweaver.porta.core.snippets.SnippetShutdownInstanceEvoSuiteTest$null;8;2;0;0;0;23;13;9;1;35;51
1182;com.sap.netweaver.porta.core.snippets.SnippetStartStopServerEvoSuiteTest$null;9;2;0;0;0;23;13;9;1;35;51
1254;com.sap.netweaver.porta.core.snippets.SnippetUseDeployManagerEvoSuiteTest$null;10;7;2;4;6;25;15;9;1;33;55
1255;com.sap.netweaver.porta.ide.eclipse.util.FacetUtilEvoSuiteTest$null;8;2;0;0;0;25;15;9;1;33;55
1255;com.sap.netweaver.porta.ide.eclipse.util.SapNWServerUtilEvoSuiteTest$null;8;2;0;0;0;25;15;9;1;33;55
1256;com.sap.netweaver.porta.ide.eclipse.util.StatusUtilEvoSuiteTest$null;8;2;0;0;0;25;15;9;1;33;55
1304;com.sap.netweaver.porta.mon.AppCommandEvoSuiteTest$null;11;9;0;2;2;25;15;9;1;33;57
1305;com.sap.netweaver.porta.mon.CommandEvoSuiteTest$null;10;4;0;0;0;25;15;9;1;33;57
1306;com.sap.netweaver.porta.mon.CommandFactoryEvoSuiteTest$null;18;23;0;0;0;25;15;9;1;33;57
1307;com.sap.netweaver.porta.mon.DeployCommandEvoSuiteTest$null;9;4;0;0;0;25;15;9;1;33;57
1363;com.sap.netweaver.porta.mon.DeployManagerAuthenticationCallbackEvoSuiteTest$null;11;8;0;3;3;25;15;9;1;33;60
1383;com.sap.netweaver.porta.mon.DisableDebuggingCommandEvoSuiteTest$null;18;19;0;1;1;25;15;9;1;33;61
1402;com.sap.netweaver.porta.mon.EnableDebuggingCommandEvoSuiteTest$null;17;9;0;1;1;25;15;9;1;33;62
1412;com.sap.netweaver.porta.mon.ExitCommandEvoSuiteTest$null;9;2;0;1;1;25;15;9;1;33;63
1447;com.sap.netweaver.porta.mon.LifecycleManagerAuthenticationCallbackEvoSuiteTest$null;11;4;0;3;3;25;15;9;1;33;66
1448;com.sap.netweaver.porta.mon.ListAppsCommandEvoSuiteTest$null;24;2;0;0;0;25;15;9;1;33;66
1466;com.sap.netweaver.porta.mon.RestartCommandEvoSuiteTest$null;16;9;0;1;1;25;15;9;1;33;67
1467;com.sap.netweaver.porta.mon.StartAppCommandEvoSuiteTest$null;9;2;0;0;0;25;15;9;1;33;67
1485;com.sap.netweaver.porta.mon.StartCommandEvoSuiteTest$null;15;10;0;1;1;25;15;9;1;33;68
1504;com.sap.netweaver.porta.mon.StateCommandEvoSuiteTest$null;15;9;0;1;1;25;15;9;1;33;69
1505;com.sap.netweaver.porta.mon.StopAppCommandEvoSuiteTest$null;9;3;0;0;0;25;15;9;1;33;69
1523;com.sap.netweaver.porta.mon.StopCommandEvoSuiteTest$null;15;9;0;1;1;25;15;9;1;33;70
1524;com.sap.netweaver.porta.mon.UndeployCommandEvoSuiteTest$null;8;3;0;0;0;25;15;9;1;33;70
