CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
2732;com.sap.netweaver.porta.core.snippets.SnippetGetHttpAccessPointEvoSuiteTest$null;7;1;0;0;0;36;14;10;12;37;66
2733;com.sap.netweaver.porta.core.snippets.SnippetGetProcessListEvoSuiteTest$null;7;1;0;0;0;36;14;10;12;37;66
2733;com.sap.netweaver.porta.core.snippets.SnippetGetSystemNameEvoSuiteTest$null;7;1;0;0;0;36;14;10;12;37;66
2734;com.sap.netweaver.porta.core.snippets.SnippetJ2EEGetProcessListEvoSuiteTest$null;8;1;0;0;0;36;14;10;12;37;66
2734;com.sap.netweaver.porta.core.snippets.SnippetPingEvoSuiteTest$null;7;0;0;0;0;36;14;10;12;37;66
2734;com.sap.netweaver.porta.core.snippets.SnippetServerFactoryEvoSuiteTest$null;7;1;0;0;0;36;14;10;12;37;66
2735;com.sap.netweaver.porta.core.snippets.SnippetShutdownInstanceEvoSuiteTest$null;8;0;0;0;0;36;14;10;12;37;66
2735;com.sap.netweaver.porta.core.snippets.SnippetStartStopServerEvoSuiteTest$null;7;1;0;0;0;36;14;10;12;37;66
2806;com.sap.netweaver.porta.core.snippets.SnippetUseDeployManagerEvoSuiteTest$null;10;4;2;4;6;38;16;10;12;35;70
2806;com.sap.netweaver.porta.ide.eclipse.util.FacetUtilEvoSuiteTest$null;7;0;0;0;0;38;16;10;12;35;70
2807;com.sap.netweaver.porta.ide.eclipse.util.SapNWServerUtilEvoSuiteTest$null;7;1;0;0;0;38;16;10;12;35;70
2807;com.sap.netweaver.porta.ide.eclipse.util.StatusUtilEvoSuiteTest$null;7;1;0;0;0;38;16;10;12;35;70
2844;com.sap.netweaver.porta.mon.AppCommandEvoSuiteTest$null;10;4;0;2;2;38;16;10;12;35;72
2845;com.sap.netweaver.porta.mon.CommandEvoSuiteTest$null;9;2;0;0;0;38;16;10;12;35;72
2845;com.sap.netweaver.porta.mon.CommandFactoryEvoSuiteTest$null;18;11;0;0;0;38;16;10;12;35;72
2846;com.sap.netweaver.porta.mon.DeployCommandEvoSuiteTest$null;8;2;0;0;0;38;16;10;12;35;72
2899;com.sap.netweaver.porta.mon.DeployManagerAuthenticationCallbackEvoSuiteTest$null;10;4;0;3;3;38;16;10;12;35;75
2929;com.sap.netweaver.porta.mon.DisableDebuggingCommandEvoSuiteTest$null;17;10;0;1;1;38;16;10;12;35;76
2959;com.sap.netweaver.porta.mon.EnableDebuggingCommandEvoSuiteTest$null;17;10;0;1;1;38;16;10;12;35;77
2974;com.sap.netweaver.porta.mon.ExitCommandEvoSuiteTest$null;9;2;0;1;1;38;16;10;12;35;78
3029;com.sap.netweaver.porta.mon.LifecycleManagerAuthenticationCallbackEvoSuiteTest$null;10;4;0;3;3;38;16;10;12;35;81
3030;com.sap.netweaver.porta.mon.ListAppsCommandEvoSuiteTest$null;8;2;0;0;0;38;16;10;12;35;81
3060;com.sap.netweaver.porta.mon.RestartCommandEvoSuiteTest$null;17;10;0;1;1;38;16;10;12;35;82
3061;com.sap.netweaver.porta.mon.StartAppCommandEvoSuiteTest$null;10;3;0;0;0;38;16;10;12;35;82
3091;com.sap.netweaver.porta.mon.StartCommandEvoSuiteTest$null;18;10;0;1;1;38;16;10;12;35;83
3123;com.sap.netweaver.porta.mon.StateCommandEvoSuiteTest$null;17;10;0;1;1;38;16;10;12;35;84
3123;com.sap.netweaver.porta.mon.StopAppCommandEvoSuiteTest$null;11;2;0;0;0;38;16;10;12;35;84
3155;com.sap.netweaver.porta.mon.StopCommandEvoSuiteTest$null;17;10;0;1;1;38;16;10;12;35;85
3155;com.sap.netweaver.porta.mon.UndeployCommandEvoSuiteTest$null;10;2;0;0;0;38;16;10;12;35;85
