GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Department.DepartmentName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostalCode,0,69,1,7,0,22,1,13,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails,0,127,0,2,0,52,0,34,0,33
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostalCode.PostalCodeNumber,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Thoroughfare.DependentThoroughfare,0,79,1,5,0,27,1,17,0,15
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,AddressDetails.PostalServiceElements.SortingCode,0,17,0,0,0,7,0,5,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfareLeadingTypeType,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Locality.LocalityName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,LargeMailUserType.LargeMailUserIdentifier,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostOffice.PostOfficeNumber,0,39,0,0,0,15,0,10,0,10
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostOffice,0,86,0,6,0,31,0,20,0,17
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,PostalRouteType.PostalRouteNumber,0,25,0,0,0,9,0,6,0,6
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,CountryName,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Thoroughfare,0,175,3,9,0,64,3,39,0,36
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,Thoroughfare.ThoroughfareNumberRange.ThoroughfareNumberTo,0,29,0,2,0,9,0,6,0,5
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,ThoroughfarePostDirectionType,0,32,0,0,0,12,0,8,0,8
JaCoCo Ant Example,oasis.names.tc.ciq.xsdschema.xal._2,DependentLocalityType.DependentLocalityNumber,0,32,0,0,0,12,0,8,0,8
