CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
68014;org.jsecurity.crypto.hash.AbstractHashEvoSuiteTest$null;26;46;127;257;584;725;305;418;2;866;2137
69209;org.jsecurity.crypto.hash.Md2HashEvoSuiteTest$null;23;37;1;32;152;726;306;418;2;865;2169
69828;org.jsecurity.crypto.hash.Md5HashEvoSuiteTest$null;13;8;2;32;138;728;308;418;2;863;2201
72189;org.jsecurity.crypto.hash.Sha1HashEvoSuiteTest$null;12;8;24;118;564;752;330;420;2;839;2319
73722;org.jsecurity.crypto.hash.Sha256HashEvoSuiteTest$null;13;8;2;77;431;754;330;422;2;837;2396
75574;org.jsecurity.crypto.hash.Sha384HashEvoSuiteTest$null;12;8;5;91;553;759;334;423;2;832;2487
76744;org.jsecurity.crypto.hash.Sha512HashEvoSuiteTest$null;13;8;1;59;313;760;334;424;2;831;2546
76800;org.jsecurity.io.DefaultSerializerEvoSuiteTest$null;7;8;4;5;5;764;335;427;2;827;2551
78240;org.jsecurity.io.IniResourceEvoSuiteTest$null;17;14;17;55;65;781;341;438;2;810;2606
79076;org.jsecurity.io.ResourceUtilsEvoSuiteTest$null;15;12;14;38;48;795;349;444;2;796;2644
79299;org.jsecurity.io.TextResourceEvoSuiteTest$null;15;8;1;10;22;796;349;445;2;795;2654
79406;org.jsecurity.io.XmlSerializerEvoSuiteTest$null;12;30;4;5;5;800;350;448;2;791;2659
79923;org.jsecurity.jndi.JndiLocatorEvoSuiteTest$null;14;12;5;22;22;805;353;450;2;786;2681
80249;org.jsecurity.jndi.JndiTemplateEvoSuiteTest$null;13;9;6;16;17;811;359;450;2;780;2697
80948;org.jsecurity.realm.CachingRealmEvoSuiteTest$null;25;22;1;17;18;812;360;450;2;779;2714
81801;org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest$null;15;10;6;34;40;818;361;455;2;773;2748
82627;org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest$null;12;8;9;32;32;827;362;463;2;764;2780
82695;org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest$null;11;7;2;3;3;829;363;464;2;762;2783
82708;org.jsecurity.session.ProxiedSessionEvoSuiteTest$null;5;1;1;1;1;830;364;464;2;761;2784
83548;org.jsecurity.util.ClassUtilsEvoSuiteTest$null;14;10;6;29;29;836;366;468;2;755;2813
84024;org.jsecurity.util.CollectionUtilsEvoSuiteTest$null;7;2;6;42;56;842;366;474;2;749;2855
84162;org.jsecurity.util.JavaEnvironmentEvoSuiteTest$null;6;2;4;11;11;846;370;474;2;745;2866
84212;org.jsecurity.util.JdbcUtilsEvoSuiteTest$null;10;6;0;3;3;846;370;474;2;745;2869
85352;org.jsecurity.util.PermissionUtilsEvoSuiteTest$null;10;5;17;74;112;863;371;490;2;728;2943
87273;org.jsecurity.util.StringUtilsEvoSuiteTest$null;12;7;54;136;149;917;389;526;2;674;3079
87323;org.jsecurity.web.RedirectViewEvoSuiteTest$null;10;6;0;3;3;917;389;526;2;674;3082
87600;org.jsecurity.web.attr.RequestParamAttributeEvoSuiteTest$null;11;7;0;15;15;917;389;526;2;674;3097
87601;org.jsecurity.web.servlet.ServletContextSupportEvoSuiteTest$null;5;1;0;0;0;917;389;526;2;674;3097
